User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1000123,Jahan,P00147742,F,36-45,40,1,Uttar Pradesh,Central,Chemical,Footwear & Shoes,1,12307.0,,
1004600,Utkarsh,P00216742,F,26-35,30,1,Maharashtra,Western,IT Sector,Furniture,4,12301.0,,
1005738,O'Donnell,P00271142,F,26-35,27,0,Delhi,Central,Aviation,Footwear & Shoes,3,12296.0,,
1003336,Vipul,P00303042,F,36-45,39,0,Maharashtra,Western,Automobile,Furniture,3,12296.0,,
1000003,Sabah,P00241642,F,26-35,33,0,Karnataka,Southern,Automobile,Footwear & Shoes,3,12289.0,,
1004425,Indulekha,P00313142,F,36-45,41,0,Himachal Pradesh,Northern,Banking,Footwear & Shoes,4,12283.0,,
1005771,Armold,P00232742,F,26-35,26,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,4,12278.0,,
1001423,Pryor,P00212742,F,26-35,26,0,Karnataka,Southern,Media,Footwear & Shoes,4,12274.0,,
1005178,Edelman,P00248142,F,51-55,51,1,Maharashtra,Western,Banking,Footwear & Shoes,2,12268.0,,
1003761,Atul,P00140742,F,26-35,27,0,Delhi,Central,Healthcare,Footwear & Shoes,2,12267.0,,
1004552,Manjiri,P00148742,F,26-35,33,1,Delhi,Central,Food Processing,Footwear & Shoes,2,12267.0,,
1002665,Champaklata,P00248942,F,36-45,38,0,Delhi,Central,Aviation,Footwear & Shoes,4,12262.0,,
1000624,Fisher,P00100442,F,26-35,29,0,Karnataka,Southern,IT Sector,Footwear & Shoes,4,12261.0,,
1003683,Gross,P00051942,F,26-35,31,1,Karnataka,Southern,Aviation,Footwear & Shoes,4,12256.0,,
1000329,Shrichand,P00015342,F,36-45,38,0,Karnataka,Southern,Banking,Footwear & Shoes,3,12252.0,,
1000728,Breyer,P00324842,F,26-35,30,0,Maharashtra,Western,Lawyer,Footwear & Shoes,4,12247.0,,
1004595,Roland,P00025442,F,26-35,34,0,Delhi,Central,Hospitality,Footwear & Shoes,3,12244.0,,
1000463,Sneha,P00129642,F,26-35,28,0,Delhi,Central,IT Sector,Footwear & Shoes,3,12242.0,,
1003610,Pournamasi,P00173842,F,18-25,20,0,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,1,12242.0,,
1003499,Jennifer,P00016342,F,26-35,30,0,Kerala,Southern,Media,Furniture,4,12241.0,,
1004447,Ajay,P00115142,F,46-50,49,0,Delhi,Central,Food Processing,Footwear & Shoes,2,12240.0,,
1004510,Crebagga,P00250542,F,46-50,49,1,Karnataka,Southern,IT Sector,Footwear & Shoes,4,12238.0,,
1004867,Chandni,P00280442,F,26-35,32,1,Karnataka,Southern,Chemical,Footwear & Shoes,1,12237.0,,
1000792,Meador,P00345942,F,26-35,33,0,Karnataka,Southern,Aviation,Footwear & Shoes,4,12235.0,,
1001676,Kirti,P0094642,F,18-25,19,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,3,12233.0,,
1005914,Pamela,P00000642,F,36-45,40,1,Karnataka,Southern,Automobile,Footwear & Shoes,2,12229.0,,
1000308,Bzostek,P00062742,F,26-35,26,0,Delhi,Central,IT Sector,Footwear & Shoes,1,12222.0,,
1004237,Doherty,P00295742,F,26-35,32,1,Delhi,Central,Banking,Footwear & Shoes,3,12214.0,,
1003957,Erin,P00243942,F,36-45,36,0,Uttar Pradesh,Central,Chemical,Footwear & Shoes,3,12214.0,,
1004808,Anthony,P00270142,F,36-45,39,1,Haryana,Northern,Aviation,Tupperware,1,12207.0,,
1005026,Stuti,P00218642,F,26-35,31,0,Madhya Pradesh,Central,Construction,Furniture,1,12205.0,,
1003346,Pete,P00178242,F,36-45,41,0,Karnataka,Southern,Hospitality,Footwear & Shoes,2,12192.0,,
1001640,Sarah,P00295842,F,36-45,40,0,Karnataka,Southern,Food Processing,Footwear & Shoes,1,12190.0,,
1002136,Lacy,P00014642,F,36-45,42,0,Kerala,Southern,Banking,Furniture,3,12190.0,,
1003476,Lalita,P00037442,F,51-55,51,1,Himachal Pradesh,Northern,Banking,Footwear & Shoes,3,12180.0,,
1003476,Lalita,P00037442,F,51-55,51,1,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,12180.0,,
1000839,Hilary,P00198742,F,26-35,32,0,Karnataka,Southern,Healthcare,Footwear & Shoes,3,12175.0,,
1005520,Farry,P00334242,F,46-50,48,0,Madhya Pradesh,Central,Chemical,Furniture,1,12175.0,,
1004725,Jackson,P00054542,F,36-45,41,0,Karnataka,Southern,Automobile,Footwear & Shoes,3,12174.0,,
1003841,Philip,P00179842,F,46-50,48,0,Madhya Pradesh,Central,Agriculture,Footwear & Shoes,4,12172.0,,
1002053,Sauptik,P00368242,F,46-50,48,1,Karnataka,Southern,IT Sector,Footwear & Shoes,2,12171.0,,
1000984,Ben,P00187842,F,51-55,54,0,Karnataka,Southern,Healthcare,Footwear & Shoes,4,12170.0,,
1004260,Lisha,P00125342,F,26-35,27,1,Uttar Pradesh,Central,Textile,Footwear & Shoes,1,12162.0,,
1005339,Pak,P00105142,F,18-25,19,0,Karnataka,Southern,Healthcare,Footwear & Shoes,3,12160.0,,
1004898,Powers,P00069142,F,26-35,35,0,Karnataka,Southern,Automobile,Footwear & Shoes,2,12159.0,,
1000710,Nripraj,P00040042,F,26-35,33,0,Delhi,Central,Chemical,Footwear & Shoes,1,12157.0,,
1004034,Avish,P00117942,F,26-35,27,1,Delhi,Central,Aviation,Footwear & Shoes,4,12155.0,,
1005142,Merwin,P00134042,F,26-35,31,0,Delhi,Central,Construction,Footwear & Shoes,3,12154.0,,
1004732,Sudheer,P00078542,F,26-35,26,1,Delhi,Central,Aviation,Footwear & Shoes,3,12153.0,,
1001339,Hendricks,P00316442,F,36-45,44,1,Uttar Pradesh,Central,Aviation,Furniture,2,12147.0,,
1001778,Paige,P00323442,F,18-25,18,0,Gujarat,Western,Automobile,Furniture,2,12144.0,,
1000710,Nripraj,P00002242,F,26-35,28,1,Bihar,Eastern,Banking,Furniture,4,12132.0,,
1004373,Byrd,P00200342,F,51-55,53,1,Karnataka,Southern,IT Sector,Food,3,12126.0,,
1003729,Arun,P00034842,F,18-25,18,0,Maharashtra,Western,Aviation,Furniture,1,12126.0,,
1000956,Aayushi,P00361842,F,36-45,38,1,Delhi,Central,Lawyer,Footwear & Shoes,3,12125.0,,
1004735,Rishabh,P00173342,F,46-50,50,0,Karnataka,Southern,Construction,Food,2,12125.0,,
1003929,Prajakta,P00320742,F,26-35,30,1,Delhi,Central,Agriculture,Footwear & Shoes,1,12124.0,,
1001793,Farah,P00120042,F,26-35,30,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,4,12124.0,,
1002110,Carroll,P00116542,F,51-55,55,1,Karnataka,Southern,IT Sector,Footwear & Shoes,3,12118.0,,
1002195,Shatayu,P0099742,F,0-17,13,0,Maharashtra,Western,Govt,Food,3,12118.0,,
1002752,Matt,P00152542,F,26-35,30,0,Delhi,Central,Automobile,Footwear & Shoes,3,12114.0,,
1004802,Patil,P00275842,F,55+,61,0,Delhi,Central,Banking,Food,1,12112.0,,
1001737,Adhvaita,P00065042,F,36-45,41,0,Himachal Pradesh,Northern,Aviation,Furniture,2,12112.0,,
1004007,Shifley,P00057542,F,36-45,39,0,Maharashtra,Western,Automobile,Food,4,12112.0,,
1000780,Ishit,P00139942,F,26-35,30,0,Maharashtra,Western,Aviation,Furniture,4,12110.0,,
1003992,Ross,P00260442,F,26-35,26,0,Karnataka,Southern,IT Sector,Food,3,12109.0,,
1003546,Nockton,P00086642,F,26-35,34,1,Karnataka,Southern,Food Processing,Food,2,12106.0,,
1001142,Hitika,P00250342,F,18-25,25,0,Maharashtra,Western,Aviation,Food,1,12106.0,,
1005853,Vineet,P00122442,F,51-55,52,0,Uttar Pradesh,Central,Media,Food,3,12106.0,,
1001960,Joni,P00031042,F,46-50,48,1,Delhi,Central,Healthcare,Footwear & Shoes,1,12104.0,,
1004644,Pournamasi,P00161842,F,51-55,53,1,Delhi,Central,Aviation,Footwear & Shoes,2,12102.0,,
1004258,Katrina,P00152742,F,26-35,28,1,Maharashtra,Western,Banking,Food,3,12100.0,,
1005312,Brooke,P00028842,F,26-35,34,1,Andhra Pradesh,Southern,Aviation,Food,3,12099.0,,
1000192,Boeckenhauer,P00160042,F,18-25,20,1,Haryana,Northern,IT Sector,Food,4,12099.0,,
1002744,Brumley,P00010542,F,18-25,18,1,Maharashtra,Western,Healthcare,Food,2,12099.0,,
1000676,Blacks,P00080342,F,18-25,22,0,Maharashtra,Western,Govt,Food,3,12099.0,,
1000616,Ashbrook,P00330242,F,26-35,32,0,Maharashtra,Western,Banking,Food,3,12097.0,,
1000155,Lori,P00080342,F,36-45,43,1,Uttar Pradesh,Central,IT Sector,Food,2,12097.0,,
1004054,Hitesh,P00176942,F,36-45,39,1,Karnataka,Southern,Aviation,Food,2,12096.0,,
1003736,Aman,P00147342,F,36-45,43,0,Uttar Pradesh,Central,Aviation,Furniture,1,12095.0,,
1005522,Mitch,P00299242,F,26-35,34,0,Madhya Pradesh,Central,Textile,Food,1,12090.0,,
1003909,Reed,P00229942,F,18-25,19,1,Andhra Pradesh,Southern,Healthcare,Food,2,12089.0,,
1003996,Holt,P00303342,F,18-25,25,1,Delhi,Central,Banking,Food,1,12089.0,,
1000033,Yaanvi,P00331342,F,46-50,50,0,Uttar Pradesh,Central,Automobile,Food,4,12089.0,,
1004344,Hildebrand,P00259542,F,26-35,33,0,Gujarat,Western,Lawyer,Food,1,12088.0,,
1005390,Naresj,P00118742,F,0-17,15,0,Maharashtra,Western,Healthcare,Food,1,12087.0,,
1003768,Braxton,P00128942,F,26-35,34,1,Uttar Pradesh,Central,Media,Furniture,2,12087.0,,
1003821,Shantanu,P00070942,F,26-35,31,0,Delhi,Central,Banking,Food,1,12084.0,,
1002304,Yoseph,P00069242,F,46-50,48,0,Uttar Pradesh,Central,IT Sector,Food,3,12084.0,,
1001358,Jaydeep,P00127342,F,36-45,43,1,Kerala,Southern,IT Sector,Furniture,3,12083.0,,
1000413,Janet,P00029242,F,26-35,30,0,Andhra Pradesh,Southern,Banking,Food,2,12081.0,,
1002866,Ausman,P00258742,F,26-35,31,1,Maharashtra,Western,Lawyer,Food,4,12081.0,,
1003716,Praneet,P00001842,F,18-25,18,1,Uttar Pradesh,Central,Food Processing,Food,4,12078.0,,
1003990,Cathy,P00110742,F,26-35,35,1,Gujarat,Western,Media,Food,1,12076.0,,
1000904,Aditi,P00303042,F,36-45,41,0,Karnataka,Southern,Aviation,Food,4,12076.0,,
1002660,Coram,P00232842,F,55+,90,0,Madhya Pradesh,Central,Healthcare,Food,3,12074.0,,
1002374,Devendra,P00233542,F,26-35,30,0,Uttar Pradesh,Central,Govt,Food,4,12072.0,,
1000482,Mukesh,P00129642,F,26-35,32,0,Madhya Pradesh,Central,Textile,Food,1,12071.0,,
1001130,Vivian,P00296042,F,18-25,22,0,Karnataka,Southern,Media,Food,1,12069.0,,
1003916,Surabhi,P00320742,F,26-35,33,0,Uttar Pradesh,Central,Govt,Food,3,12067.0,,
1003476,Lalita,P00324042,F,51-55,51,0,Delhi,Central,Media,Food,4,12066.0,,
1002457,Latchford,P00065242,F,26-35,34,0,Madhya Pradesh,Central,Healthcare,Food,2,12065.0,,
1002721,Conant,P00358442,F,46-50,50,0,Madhya Pradesh,Central,Hospitality,Food,1,12065.0,,
1000563,Rosenberg,P00079742,F,26-35,33,1,Uttar Pradesh,Central,Govt,Food,2,12063.0,,
1001397,Ferguson,P00260042,F,36-45,37,1,Maharashtra,Western,Hospitality,Furniture,4,12061.0,,
1001727,Lanier,P00313442,F,36-45,39,0,Uttar Pradesh,Central,Healthcare,Food,1,12061.0,,
1000474,Gary,P00018942,F,26-35,32,1,Andhra Pradesh,Southern,Aviation,Food,2,12055.0,,
1000442,Vivek,P00052442,F,26-35,34,1,Madhya Pradesh,Central,Govt,Food,1,12054.0,,
1004524,Anjali,P00161942,F,26-35,27,0,Uttar Pradesh,Central,IT Sector,Food,4,12054.0,,
1000022,Alan,P00280542,F,18-25,19,1,Madhya Pradesh,Central,IT Sector,Food,4,12050.0,,
1004800,Dennis,P00221342,F,18-25,25,1,Uttar Pradesh,Central,Govt,Food,1,12049.0,,
1000161,Chloris,P00086042,F,46-50,46,1,Madhya Pradesh,Central,Govt,Food,4,12048.0,,
1003125,Theresa,P00283142,F,26-35,31,0,Haryana,Northern,Banking,Food,4,12047.0,,
1001779,Wiediger,P00065042,F,18-25,21,1,Bihar,Eastern,Hospitality,Food,4,12044.0,,
1002969,Yotov,P00234542,F,26-35,34,1,Madhya Pradesh,Central,Banking,Food,3,12044.0,,
1003841,Philip,P00245242,F,46-50,47,0,Haryana,Northern,Agriculture,Food,1,12043.0,,
1001274,Quincy,P00368142,F,46-50,47,1,Telangana,Southern,Automobile,Food,4,12042.0,,
1004640,Nirja,P00286742,F,26-35,26,0,Andhra Pradesh,Southern,Healthcare,Food,3,12040.0,,
1002796,Thompson,P00154042,F,26-35,29,1,Maharashtra,Western,Healthcare,Food,2,12040.0,,
1002962,K,P00003242,F,36-45,44,0,Uttar Pradesh,Central,Healthcare,Food,3,12039.0,,
1002276,Pournamasi,P00184942,F,55+,86,1,Madhya Pradesh,Central,Textile,Food,1,12038.0,,
1003735,Soodesh,P00313442,F,26-35,35,1,Bihar,Eastern,Hospitality,Food,3,12036.0,,
1005656,McAfee,P00131042,F,26-35,34,1,Telangana,Southern,Automobile,Food,2,12035.0,,
1003002,Ameesha,P00213142,F,46-50,46,0,Karnataka,Southern,Healthcare,Food,3,12034.0,,
1002744,Brumley,P00079042,F,18-25,23,1,Madhya Pradesh,Central,Hospitality,Food,3,12032.0,,
1000161,Chloris,P00110942,F,46-50,48,0,Uttar Pradesh,Central,Hospitality,Food,1,12031.0,,
1001358,Jaydeep,P00270942,F,36-45,43,0,Andhra Pradesh,Southern,Banking,Food,2,12025.0,,
1000810,Lonsdale,P00058042,F,26-35,34,0,Maharashtra,Western,Media,Food,4,12024.0,,
1005105,Becker,P00086342,F,51-55,54,1,Madhya Pradesh,Central,Govt,Food,4,12021.0,,
1004041,Fritzler,P00016742,F,18-25,20,0,Maharashtra,Western,Hospitality,Food,4,12021.0,,
1001884,Eugene,P00356942,F,46-50,50,1,Karnataka,Southern,Banking,Food,1,12019.0,,
1002043,Roper,P00278442,F,26-35,33,1,Karnataka,Southern,Govt,Food,1,12017.0,,
1000256,Maribeth,P00130742,F,46-50,50,0,Maharashtra,Western,Healthcare,Food,1,12017.0,,
1004118,Teena,P00337242,F,26-35,31,1,Uttar Pradesh,Central,Media,Food,4,12016.0,,
1000026,Arntzen,P0095142,F,26-35,34,0,Karnataka,Southern,Textile,Furniture,2,12014.0,,
1003602,Julia,P00254942,F,26-35,27,0,Maharashtra,Western,Healthcare,Food,1,12014.0,,
1000891,Lawera,P00117442,F,26-35,33,1,Haryana,Northern,Media,Food,2,12013.0,,
1003080,Yash,P00370342,F,26-35,28,0,Uttar Pradesh,Central,Food Processing,Food,3,12013.0,,
1002130,Abhishek,P00113242,F,46-50,47,1,Karnataka,Southern,Media,Food,2,12012.0,,
1002223,Adrian,P00149642,F,26-35,29,0,Maharashtra,Western,IT Sector,Furniture,2,12010.0,,
1001182,Zypern,P00361842,F,0-17,14,0,Uttar Pradesh,Central,Chemical,Food,4,12010.0,,
1005595,Arti,P00209742,F,26-35,33,0,Karnataka,Southern,Hospitality,Food,1,12009.0,,
1001037,Overcash,P00370642,F,46-50,48,1,Haryana,Northern,Automobile,Food,3,12008.0,,
1003041,Mitali,P00365042,F,26-35,27,0,Maharashtra,Western,Food Processing,Food,1,12007.0,,
1003711,Manning,P00347642,F,36-45,37,1,Maharashtra,Western,Chemical,Food,3,12006.0,,
1005217,Ludwig,P00237542,F,26-35,26,0,Uttar Pradesh,Central,Healthcare,Food,3,12006.0,,
1001866,Ashley,P00211142,F,26-35,29,1,Maharashtra,Western,Govt,Food,4,12001.0,,
1002174,DeMoss,P00075542,F,51-55,51,1,Uttar Pradesh,Central,Automobile,Food,4,12001.0,,
1003242,Sneha,P00246142,F,51-55,51,0,Maharashtra,Western,Retail,Food,2,11999.0,,
1005780,Meador,P00284642,F,18-25,20,0,Delhi,Central,Agriculture,Food,4,11998.0,,
1005065,Tanvi,P00046142,F,26-35,31,0,Haryana,Northern,Textile,Food,1,11996.0,,
1001058,Bathina,P00102242,F,26-35,26,1,Kerala,Southern,Automobile,Furniture,1,11996.0,,
1003469,Schoenberger,P00089442,F,46-50,46,1,Andhra Pradesh,Southern,IT Sector,Food,4,11992.0,,
1004704,Manshul,P00321942,F,18-25,23,1,Delhi,Central,Aviation,Food,4,11992.0,,
1000889,Parth,P00239942,F,46-50,46,0,Maharashtra,Western,Hospitality,Food,2,11992.0,,
1004838,Luxemburg,P00303642,F,46-50,46,0,Maharashtra,Western,Lawyer,Food,1,11990.0,,
1003487,Jesus,P00052542,F,18-25,23,0,Karnataka,Southern,Aviation,Food,1,11989.0,,
1002526,Shreya,P00113242,F,55+,75,1,Kerala,Southern,Food Processing,Food,3,11989.0,,
1000767,Dave,P00183242,F,26-35,34,1,Maharashtra,Western,IT Sector,Food,3,11989.0,,
1005501,Trupti,P00259442,F,26-35,35,0,Uttar Pradesh,Central,Media,Food,4,11989.0,,
1003824,Dilbeck,P00204342,F,26-35,28,1,Haryana,Northern,Healthcare,Food,4,11988.0,,
1000426,Dryer,P00286842,F,18-25,23,0,Jharkhand,Eastern,Hospitality,Food,1,11988.0,,
1000355,Roy,P00251942,F,18-25,19,0,Karnataka,Southern,IT Sector,Food,3,11986.0,,
1002340,James,P00325742,F,36-45,41,1,Andhra Pradesh,Southern,IT Sector,Furniture,3,11985.0,,
1005412,Benjamin,P00084842,F,26-35,32,1,Jharkhand,Eastern,Banking,Food,4,11984.0,,
1003513,Bixby,P00017142,F,26-35,29,0,Gujarat,Western,Healthcare,Food,1,11979.0,,
1003391,Rose,P00052842,F,18-25,19,0,Uttar Pradesh,Central,IT Sector,Food,2,11975.0,,
1004356,Grace,P00111142,F,36-45,36,0,Madhya Pradesh,Central,IT Sector,Food,1,11972.0,,
1000533,Akash,P00136542,F,26-35,32,1,Gujarat,Western,Aviation,Food,2,11971.0,,
1002298,Zrebassa,P00267542,F,36-45,39,0,Uttar Pradesh,Central,Construction,Food,1,11971.0,,
1000123,Jahan,P00147942,F,36-45,40,1,Uttar Pradesh,Central,Chemical,Food,4,11970.0,,
1001943,Phelps,P00018742,F,18-25,21,0,Andhra Pradesh,Southern,Construction,Food,3,11969.0,,
1003823,Denise,P00000142,F,55+,78,0,Uttar Pradesh,Central,Media,Food,4,11969.0,,
1003823,Denise,P00295242,F,55+,89,0,Delhi,Central,Healthcare,Food,1,11967.0,,
1000035,Aparajita,P00326942,F,46-50,49,1,Uttar Pradesh,Central,Banking,Food,3,11966.0,,
1005470,Daniels,P00236942,F,55+,83,1,Maharashtra,Western,Chemical,Food,3,11963.0,,
1002507,Lakshmi,P00127742,F,26-35,32,0,Delhi,Central,IT Sector,Food,2,11962.0,,
1000891,Lawera,P00129642,F,26-35,34,0,Gujarat,Western,Aviation,Food,3,11962.0,,
1002136,Lacy,P00187242,F,36-45,39,0,Maharashtra,Western,Aviation,Food,3,11962.0,,
1001266,Emily,P00337742,F,26-35,30,0,Haryana,Northern,Retail,Food,4,11960.0,,
1003547,Parishi,P00346342,F,36-45,36,0,Uttar Pradesh,Central,Construction,Food,3,11960.0,,
1005367,Barton,P00259242,F,18-25,21,0,Uttar Pradesh,Central,Food Processing,Food,2,11959.0,,
1004076,Crebassa,P00265242,F,26-35,31,1,Maharashtra,Western,Lawyer,Food,4,11958.0,,
1005893,Yohann,P00047242,F,26-35,30,0,Karnataka,Southern,Hospitality,Food,1,11957.0,,
1000975,Buch,P00029842,F,36-45,42,1,Uttar Pradesh,Central,Aviation,Furniture,1,11956.0,,
1001637,Noshiba,P00191442,F,55+,67,0,Delhi,Central,Healthcare,Food,4,11954.0,,
1003857,Mills,P00293242,F,18-25,20,0,Bihar,Eastern,Automobile,Food,4,11951.0,,
1003327,Dilbeck,P00106742,F,18-25,25,0,Himachal Pradesh,Northern,Banking,Furniture,1,11951.0,,
1005818,Vini,P00294542,F,26-35,26,0,Uttar Pradesh,Central,Govt,Food,2,11951.0,,
1000877,Sanjova,P00170542,F,26-35,28,0,Kerala,Southern,Healthcare,Food,4,11950.0,,
1001618,Eugene,P00184942,F,51-55,53,1,Haryana,Northern,IT Sector,Food,3,11949.0,,
1003024,Hildebrand,P00072542,F,36-45,42,0,Andhra Pradesh,Southern,Media,Food,2,11947.0,,
1004521,Riya,P00127342,F,36-45,43,1,Karnataka,Southern,Healthcare,Food,3,11947.0,,
1003847,Mitchell,P00251242,F,26-35,31,0,Madhya Pradesh,Central,Aviation,Food,1,11946.0,,
1004079,Fisher,P00222942,F,36-45,45,1,Maharashtra,Western,Hospitality,Food,1,11943.0,,
1005098,Saloni,P00190042,F,51-55,54,0,Himachal Pradesh,Northern,Hospitality,Food,3,11941.0,,
1000930,Balk,P00158242,F,26-35,34,0,Maharashtra,Western,Banking,Food,4,11940.0,,
1002262,Geld,P00157542,F,46-50,50,1,Uttar Pradesh,Central,Media,Food,1,11940.0,,
1001096,Joy,P00187842,F,0-17,15,1,Maharashtra,Western,Banking,Food,1,11939.0,,
1004312,Eaton,P00222142,F,26-35,33,1,Maharashtra,Western,Aviation,Food,3,11938.0,,
1005788,Bixby,P00074642,F,26-35,30,1,Karnataka,Southern,IT Sector,Food,1,11936.0,,
1004335,Aryan,P00201442,F,36-45,45,1,Maharashtra,Western,Media,Food,3,11936.0,,
1002752,Matt,P00135742,F,26-35,33,1,Maharashtra,Western,Healthcare,Food,2,11935.0,,
1002986,Boyes,P00294042,F,26-35,26,1,Uttar Pradesh,Central,IT Sector,Food,4,11935.0,,
1001473,Luxemburg,P00120042,F,26-35,27,0,Delhi,Central,Construction,Food,3,11933.0,,
1005347,Don,P00265242,F,26-35,34,0,Karnataka,Southern,Media,Food,3,11933.0,,
1002338,Barroso,P00073842,F,46-50,50,0,Maharashtra,Western,IT Sector,Food,4,11933.0,,
1003982,Pinky,P00351342,F,55+,64,0,Uttar Pradesh,Central,Media,Food,2,11933.0,,
1004079,Fisher,P00127242,F,36-45,41,0,Maharashtra,Western,Media,Food,4,11930.0,,
1004016,Dowd,P00289242,F,51-55,53,0,Maharashtra,Western,Govt,Food,2,11925.0,,
1003101,Parnavi,P00093342,F,18-25,24,0,Uttar Pradesh,Central,Healthcare,Food,3,11924.0,,
1001522,Sue,P00151742,F,36-45,40,0,Gujarat,Western,Lawyer,Food,4,11923.0,,
1003108,Filia,P00178242,F,51-55,53,1,Madhya Pradesh,Central,Hospitality,Food,2,11919.0,,
1001503,Willman,P00161942,F,26-35,31,0,Delhi,Central,Govt,Food,2,11915.0,,
1005776,Parhena,P00071442,F,18-25,25,1,Haryana,Northern,Aviation,Food,3,11915.0,,
1002109,Gelder,P00008842,F,26-35,34,0,Karnataka,Southern,Banking,Food,4,11912.0,,
1001018,Liz,P00184442,F,18-25,18,0,Uttar Pradesh,Central,Banking,Food,1,11909.0,,
1005795,Conant,P00179842,F,26-35,34,1,Madhya Pradesh,Central,Hospitality,Food,3,11907.0,,
1005963,Sunley,P00036442,F,26-35,28,0,Andhra Pradesh,Southern,Chemical,Food,4,11904.0,,
1005881,Tulika,P00053042,F,36-45,36,1,Uttar Pradesh,Central,Healthcare,Food,1,11904.0,,
1000897,Phalguni,P00005042,F,26-35,34,0,Delhi,Central,IT Sector,Food,3,11903.0,,
1002484,Pelletier,P00262442,F,46-50,49,0,Madhya Pradesh,Central,Media,Food,3,11903.0,,
1005679,Bellavance,P00293842,F,36-45,43,1,Maharashtra,Western,Healthcare,Food,4,11903.0,,
1001613,Eva,P00195942,F,18-25,23,0,Gujarat,Western,Aviation,Food,2,11902.0,,
1001054,Cunningham,P00139542,F,0-17,12,1,Maharashtra,Western,Media,Food,1,11896.0,,
1002900,Bradley,P00131042,F,18-25,18,0,Andhra Pradesh,Southern,Aviation,Food,2,11895.0,,
1005432,Chong,P00248942,F,55+,64,1,Madhya Pradesh,Central,Textile,Food,4,11894.0,,
1001010,Bremer,P00065242,F,26-35,32,1,Maharashtra,Western,Retail,Food,1,11894.0,,
1001556,Deanra,P00000542,F,18-25,18,0,Uttar Pradesh,Central,Hospitality,Food,2,11889.0,,
1000859,Lynn,P00293542,F,26-35,28,0,Maharashtra,Western,Healthcare,Food,1,11888.0,,
1003479,McClure,P00106742,F,18-25,18,1,Telangana,Southern,Banking,Food,2,11885.0,,
1000272,Steele,P00352842,F,18-25,21,0,Uttar Pradesh,Central,Healthcare,Food,3,11884.0,,
1003834,Kimberly,P00260042,F,18-25,24,0,Maharashtra,Western,Aviation,Food,1,11883.0,,
1004115,Barreto,P00325742,F,26-35,26,1,Karnataka,Southern,Govt,Food,1,11882.0,,
1003357,Kirkland,P00260542,F,26-35,31,0,Maharashtra,Western,IT Sector,Food,2,11882.0,,
1003681,Andreadi,P00196542,F,26-35,33,1,Haryana,Northern,Healthcare,Food,1,11881.0,,
1004470,Sylvia,P00245642,F,36-45,38,0,Kerala,Southern,Lawyer,Food,3,11881.0,,
1001359,Aarushi,P00191642,F,36-45,42,1,Karnataka,Southern,Automobile,Food,1,11878.0,,
1000266,Joseph,P00025442,F,36-45,38,1,Maharashtra,Western,Govt,Food,2,11878.0,,
1004041,Fritzler,P00276642,F,18-25,21,0,Maharashtra,Western,IT Sector,Food,4,11877.0,,
1001442,Atharv,P00065042,F,18-25,25,0,Karnataka,Southern,Construction,Food,1,11874.0,,
1004736,Mahima,P00304042,F,18-25,21,0,Karnataka,Southern,Lawyer,Food,3,11873.0,,
1000646,Aarushi,P00359242,F,36-45,36,0,Uttar Pradesh,Central,Aviation,Food,1,11873.0,,
1003808,Vishakha,P00043842,F,26-35,34,1,Karnataka,Southern,Textile,Food,1,11870.0,,
1000510,Rane,P00127842,F,18-25,20,1,Delhi,Central,IT Sector,Food,4,11869.0,,
1004573,Cari,P00109542,F,51-55,51,0,Andhra Pradesh,Southern,Banking,Food,2,11868.0,,
1001934,MacAllister,P00085342,F,26-35,29,1,Haryana,Northern,Healthcare,Food,3,11868.0,,
1000412,Moren,P00036942,F,36-45,41,1,Bihar,Eastern,Media,Food,2,11867.0,,
1000540,Badders,P00115642,F,18-25,18,0,Maharashtra,Western,Govt,Food,3,11865.0,,
1001741,Barchas,P00044442,F,36-45,38,0,Uttar Pradesh,Central,IT Sector,Food,4,11863.0,,
1003887,Degenhardt,P00255942,F,18-25,20,0,Madhya Pradesh,Central,Retail,Food,2,11861.0,,
1001875,Kelly,P00258742,F,36-45,44,0,Telangana,Southern,Automobile,Food,4,11856.0,,
1005367,Barton,P00302942,F,18-25,23,1,Andhra Pradesh,Southern,Textile,Food,4,11849.0,,
1001591,Anchal,P00121642,F,51-55,54,0,Delhi,Central,Media,Food,2,11849.0,,
1005178,Edelman,P00267542,F,51-55,51,0,Uttar Pradesh,Central,Banking,Food,2,11847.0,,
1000153,Adams,P00366242,F,0-17,15,0,Delhi,Central,IT Sector,Food,2,11846.0,,
1005397,Kargatis,P00058142,F,18-25,18,0,Maharashtra,Western,Food Processing,Food,3,11845.0,,
1001246,Rutuja,P00116742,F,18-25,20,0,Maharashtra,Western,Banking,Food,4,11845.0,,
1003182,Cartwright,P00286642,F,26-35,33,0,Madhya Pradesh,Central,Chemical,Food,4,11844.0,,
1003029,Grove,P00318742,F,18-25,19,1,Maharashtra,Western,Automobile,Food,2,11842.0,,
1003914,Anand,P00266642,F,36-45,45,0,Uttar Pradesh,Central,Lawyer,Food,2,11842.0,,
